Tweet,Sentiment,Casefolding,Cleansing,Tokenizing,Stopword,Stemming,Dataclean
"Bermanfaat bgt sih uu ini apalagi belakangan marak terjadi kebocoran data yagaksi . Semoga dengan adanya uu ini semua yang terlibat bisa lebih aware #kitapunyapdp
Manfaat UU PDP https://t.co/JDWBUBpl7L",positive,"bermanfaat bgt sih uu ini apalagi belakangan marak terjadi kebocoran data yagaksi . semoga dengan adanya uu ini semua yang terlibat bisa lebih aware #kitapunyapdp
manfaat uu pdp https://t.co/jdwbubpl7l",bermanfaat bgt sih uu ini apalagi belakangan marak terjadi kebocoran data yagaksi   semoga dengan adanya uu ini semua yang terlibat bisa lebih aware kitapunyapdp manfaat uu pdp ,"['bermanfaat', 'bgt', 'sih', 'uu', 'ini', 'apalagi', 'belakangan', 'marak', 'terjadi', 'kebocoran', 'data', 'yagaksi', 'semoga', 'dengan', 'adanya', 'uu', 'ini', 'semua', 'yang', 'terlibat', 'bisa', 'lebih', 'aware', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['bermanfaat', 'bgt', 'uu', 'marak', 'kebocoran', 'data', 'semoga', 'uu', 'terlibat', 'aware', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['manfaat', 'bgt', 'uu', 'marak', 'bocor', 'data', 'moga', 'uu', 'libat', 'aware', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']",manfaat bgt uu marak bocor data moga uu libat aware kitapunyapdp manfaat uu pdp
"Alhamdulillah UU PDP udah sah, UU tersebut dapat mengurangi kebocoran data karena adanya ancaman sanksi yang jelas bagi pengelola data
#kitapunyapdp
Manfaat UU PDP https://t.co/zaHyaNyQZR",positive,"alhamdulillah uu pdp udah sah, uu tersebut dapat mengurangi kebocoran data karena adanya ancaman sanksi yang jelas bagi pengelola data
#kitapunyapdp
manfaat uu pdp https://t.co/zahyanyqzr",alhamdulillah uu pdp udah sah  uu tersebut dapat mengurangi kebocoran data karena adanya ancaman sanksi yang jelas bagi pengelola data kitapunyapdp manfaat uu pdp ,"['alhamdulillah', 'uu', 'pdp', 'udah', 'sah', 'uu', 'tersebut', 'dapat', 'mengurangi', 'kebocoran', 'data', 'karena', 'adanya', 'ancaman', 'sanksi', 'yang', 'jelas', 'bagi', 'pengelola', 'data', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['alhamdulillah', 'uu', 'pdp', 'udah', 'sah', 'uu', 'mengurangi', 'kebocoran', 'data', 'ancaman', 'sanksi', 'pengelola', 'data', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['alhamdulillah', 'uu', 'pdp', 'udah', 'sah', 'uu', 'kurang', 'bocor', 'data', 'ancam', 'sanksi', 'kelola', 'data', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']",alhamdulillah uu pdp udah sah uu kurang bocor data ancam sanksi kelola data kitapunyapdp manfaat uu pdp
"Manfaat UU PDP dapat mengurangi?ˇkebocoran data?ˇkarena adanya ancaman sanksi yang jelas bagi pengelola data. Pengelola data juga diharapkan bisa lebih peduli dan baik dalam mengelola datanya
#kitapunyapdp https://t.co/7DwSjpT2xj",positive,"manfaat uu pdp dapat mengurangi?ˇkebocoran data?ˇkarena adanya ancaman sanksi yang jelas bagi pengelola data. pengelola data juga diharapkan bisa lebih peduli dan baik dalam mengelola datanya
#kitapunyapdp https://t.co/7dwsjpt2xj",manfaat uu pdp dapat mengurangi  kebocoran data  karena adanya ancaman sanksi yang jelas bagi pengelola data  pengelola data juga diharapkan bisa lebih peduli dan baik dalam mengelola datanya kitapunyapdp ,"['manfaat', 'uu', 'pdp', 'dapat', 'mengurangi', 'kebocoran', 'data', 'karena', 'adanya', 'ancaman', 'sanksi', 'yang', 'jelas', 'bagi', 'pengelola', 'data', 'pengelola', 'data', 'juga', 'diharapkan', 'bisa', 'lebih', 'peduli', 'dan', 'baik', 'dalam', 'mengelola', 'datanya', 'kitapunyapdp']","['manfaat', 'uu', 'pdp', 'mengurangi', 'kebocoran', 'data', 'ancaman', 'sanksi', 'pengelola', 'data', 'pengelola', 'data', 'diharapkan', 'peduli', 'mengelola', 'datanya', 'kitapunyapdp']","['manfaat', 'uu', 'pdp', 'kurang', 'bocor', 'data', 'ancam', 'sanksi', 'kelola', 'data', 'kelola', 'data', 'harap', 'peduli', 'kelola', 'data', 'kitapunyapdp']",manfaat uu pdp kurang bocor data ancam sanksi kelola data kelola data harap peduli kelola data kitapunyapdp
"Waa seneng banget dengan adanya UU UDP jadi ngga khawatir akan kebocoran data pribadi. Karena data kita dah memiliki perlindungan ya keren keren #kitapunyapdp
Manfaat UU PDP https://t.co/axMEQ2b9HL",positive,"waa seneng banget dengan adanya uu udp jadi ngga khawatir akan kebocoran data pribadi. karena data kita dah memiliki perlindungan ya keren keren #kitapunyapdp
manfaat uu pdp https://t.co/axmeq2b9hl",waa seneng banget dengan adanya uu udp jadi ngga khawatir akan kebocoran data pribadi  karena data kita dah memiliki perlindungan ya keren keren kitapunyapdp manfaat uu pdp ,"['waa', 'seneng', 'banget', 'dengan', 'adanya', 'uu', 'udp', 'jadi', 'ngga', 'khawatir', 'akan', 'kebocoran', 'data', 'pribadi', 'karena', 'data', 'kita', 'dah', 'memiliki', 'perlindungan', 'ya', 'keren', 'keren', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['waa', 'seneng', 'banget', 'uu', 'udp', 'ngga', 'khawatir', 'kebocoran', 'data', 'pribadi', 'data', 'dah', 'memiliki', 'perlindungan', 'keren', 'keren', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['waa', 'neng', 'banget', 'uu', 'udp', 'ngga', 'khawatir', 'bocor', 'data', 'pribadi', 'data', 'dah', 'milik', 'lindung', 'keren', 'keren', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']",waa neng banget uu udp ngga khawatir bocor data pribadi data dah milik lindung keren keren kitapunyapdp manfaat uu pdp
"Indonesia sering bgt kebocoran data digital, untung #kitapunyapdp yang salah satu Manfaat UU PDP adalah melindungi data kita gaes. https://t.co/FtvEQ5WX1m",positive,"indonesia sering bgt kebocoran data digital, untung #kitapunyapdp yang salah satu manfaat uu pdp adalah melindungi data kita gaes. https://t.co/ftveq5wx1m",indonesia sering bgt kebocoran data digital  untung kitapunyapdp yang salah satu manfaat uu pdp adalah melindungi data kita gaes  ,"['indonesia', 'sering', 'bgt', 'kebocoran', 'data', 'digital', 'untung', 'kitapunyapdp', 'yang', 'salah', 'satu', 'manfaat', 'uu', 'pdp', 'adalah', 'melindungi', 'data', 'kita', 'gaes']","['indonesia', 'bgt', 'kebocoran', 'data', 'digital', 'untung', 'kitapunyapdp', 'salah', 'manfaat', 'uu', 'pdp', 'melindungi', 'data', 'gaes']","['indonesia', 'bgt', 'bocor', 'data', 'digital', 'untung', 'kitapunyapdp', 'salah', 'manfaat', 'uu', 'pdp', 'lindung', 'data', 'gaes']",indonesia bgt bocor data digital untung kitapunyapdp salah manfaat uu pdp lindung data gaes
Emang kalau ngomongin masalah data tu hal sensitif untung aja sekarang #kitapunyapdp jadi data kita udah dilindungi secara hukum dan apabila ada kebocoran kita bisa nuntun Manfaat UU PDP https://t.co/1st1NfPKTu,positive,emang kalau ngomongin masalah data tu hal sensitif untung aja sekarang #kitapunyapdp jadi data kita udah dilindungi secara hukum dan apabila ada kebocoran kita bisa nuntun manfaat uu pdp https://t.co/1st1nfpktu,emang kalau ngomongin masalah data tu hal sensitif untung aja sekarang kitapunyapdp jadi data kita udah dilindungi secara hukum dan apabila ada kebocoran kita bisa nuntun manfaat uu pdp ,"['emang', 'kalau', 'ngomongin', 'masalah', 'data', 'tu', 'hal', 'sensitif', 'untung', 'aja', 'sekarang', 'kitapunyapdp', 'jadi', 'data', 'kita', 'udah', 'dilindungi', 'secara', 'hukum', 'dan', 'apabila', 'ada', 'kebocoran', 'kita', 'bisa', 'nuntun', 'manfaat', 'uu', 'pdp']","['emang', 'ngomongin', 'data', 'tu', 'sensitif', 'untung', 'kitapunyapdp', 'data', 'udah', 'dilindungi', 'hukum', 'kebocoran', 'nuntun', 'manfaat', 'uu', 'pdp']","['emang', 'ngomongin', 'data', 'tu', 'sensitif', 'untung', 'kitapunyapdp', 'data', 'udah', 'lindung', 'hukum', 'bocor', 'nuntun', 'manfaat', 'uu', 'pdp']",emang ngomongin data tu sensitif untung kitapunyapdp data udah lindung hukum bocor nuntun manfaat uu pdp
"Manfaat UU PDP bisa membentengi data pribadi, harapannya bisa mengurangi kasus kebocoran data
#kitapunyapdp https://t.co/V109R71RJK",positive,"manfaat uu pdp bisa membentengi data pribadi, harapannya bisa mengurangi kasus kebocoran data
#kitapunyapdp https://t.co/v109r71rjk",manfaat uu pdp bisa membentengi data pribadi  harapannya bisa mengurangi kasus kebocoran data kitapunyapdp ,"['manfaat', 'uu', 'pdp', 'bisa', 'membentengi', 'data', 'pribadi', 'harapannya', 'bisa', 'mengurangi', 'kasus', 'kebocoran', 'data', 'kitapunyapdp']","['manfaat', 'uu', 'pdp', 'membentengi', 'data', 'pribadi', 'harapannya', 'mengurangi', 'kebocoran', 'data', 'kitapunyapdp']","['manfaat', 'uu', 'pdp', 'benteng', 'data', 'pribadi', 'harap', 'kurang', 'bocor', 'data', 'kitapunyapdp']",manfaat uu pdp benteng data pribadi harap kurang bocor data kitapunyapdp
"Alhamdulillah sekarang udah ada UU PDP, sebagai upaya melindungi kebocoran data-data kita mengingat betapa pentingnya data pribadi kita #kitapunyapdp
Manfaat UU PDP https://t.co/5f7vgeSzJT",positive,"alhamdulillah sekarang udah ada uu pdp, sebagai upaya melindungi kebocoran data-data kita mengingat betapa pentingnya data pribadi kita #kitapunyapdp
manfaat uu pdp https://t.co/5f7vgeszjt",alhamdulillah sekarang udah ada uu pdp  sebagai upaya melindungi kebocoran data data kita mengingat betapa pentingnya data pribadi kita kitapunyapdp manfaat uu pdp ,"['alhamdulillah', 'sekarang', 'udah', 'ada', 'uu', 'pdp', 'sebagai', 'upaya', 'melindungi', 'kebocoran', 'data', 'data', 'kita', 'mengingat', 'betapa', 'pentingnya', 'data', 'pribadi', 'kita', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['alhamdulillah', 'udah', 'uu', 'pdp', 'upaya', 'melindungi', 'kebocoran', 'data', 'data', 'betapa', 'data', 'pribadi', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['alhamdulillah', 'udah', 'uu', 'pdp', 'upaya', 'lindung', 'bocor', 'data', 'data', 'betapa', 'data', 'pribadi', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']",alhamdulillah udah uu pdp upaya lindung bocor data data betapa data pribadi kitapunyapdp manfaat uu pdp
"Dalam dunia bisnis data merupakan aset berharga yang harus di jaga. Dan sekarang saya sudah tidak khawatir lagi kebocoran data
#kitapunyapdp
Manfaat UU PDP https://t.co/mJsxYxXdEf",positive,"dalam dunia bisnis data merupakan aset berharga yang harus di jaga. dan sekarang saya sudah tidak khawatir lagi kebocoran data
#kitapunyapdp
manfaat uu pdp https://t.co/mjsxyxxdef",dalam dunia bisnis data merupakan aset berharga yang harus di jaga  dan sekarang saya sudah tidak khawatir lagi kebocoran data kitapunyapdp manfaat uu pdp ,"['dalam', 'dunia', 'bisnis', 'data', 'merupakan', 'aset', 'berharga', 'yang', 'harus', 'di', 'jaga', 'dan', 'sekarang', 'saya', 'sudah', 'tidak', 'khawatir', 'lagi', 'kebocoran', 'data', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['dunia', 'bisnis', 'data', 'aset', 'berharga', 'jaga', 'khawatir', 'kebocoran', 'data', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['dunia', 'bisnis', 'data', 'aset', 'harga', 'jaga', 'khawatir', 'bocor', 'data', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']",dunia bisnis data aset harga jaga khawatir bocor data kitapunyapdp manfaat uu pdp
"Sekarang kita ga perlu takut akan kebocoran data karna #kitapunyapdp yg baru aja disahkan pada 20 September 2022. Salah satu Manfaat UU PDP adalah terjaminnya hak warga negara terkait data pribadi, khususnya di ranah digital https://t.co/weyVDThExj",positive,"sekarang kita ga perlu takut akan kebocoran data karna #kitapunyapdp yg baru aja disahkan pada 20 september 2022. salah satu manfaat uu pdp adalah terjaminnya hak warga negara terkait data pribadi, khususnya di ranah digital https://t.co/weyvdthexj",sekarang kita ga perlu takut akan kebocoran data karna kitapunyapdp yg baru aja disahkan pada  september   salah satu manfaat uu pdp adalah terjaminnya hak warga negara terkait data pribadi  khususnya di ranah digital ,"['sekarang', 'kita', 'ga', 'perlu', 'takut', 'akan', 'kebocoran', 'data', 'karna', 'kitapunyapdp', 'yg', 'baru', 'aja', 'disahkan', 'pada', 'september', 'salah', 'satu', 'manfaat', 'uu', 'pdp', 'adalah', 'terjaminnya', 'hak', 'warga', 'negara', 'terkait', 'data', 'pribadi', 'khususnya', 'di', 'ranah', 'digital']","['takut', 'kebocoran', 'data', 'karna', 'kitapunyapdp', 'disahkan', 'september', 'salah', 'manfaat', 'uu', 'pdp', 'terjaminnya', 'hak', 'warga', 'negara', 'terkait', 'data', 'pribadi', 'ranah', 'digital']","['takut', 'bocor', 'data', 'karna', 'kitapunyapdp', 'sah', 'september', 'salah', 'manfaat', 'uu', 'pdp', 'jamin', 'hak', 'warga', 'negara', 'kait', 'data', 'pribadi', 'ranah', 'digital']",takut bocor data karna kitapunyapdp sah september salah manfaat uu pdp jamin hak warga negara kait data pribadi ranah digital
"Akhir2 ini masyarakat diresahkan oleh kebocoran data pribadi, apalagi di era digital seperti skrg semakin mudah penyebaran datanya. Maka mulai 20 sept 2022 pemerintah mengeluarkan Undang-Undang Perlindungan Data Pribadi (UU PDP) secara SAH. 

#kitapunyapdp
Manfaat UU PDP https://t.co/0p6d6gLM9z",positive,"akhir2 ini masyarakat diresahkan oleh kebocoran data pribadi, apalagi di era digital seperti skrg semakin mudah penyebaran datanya. maka mulai 20 sept 2022 pemerintah mengeluarkan undang-undang perlindungan data pribadi (uu pdp) secara sah. 

#kitapunyapdp
manfaat uu pdp https://t.co/0p6d6glm9z",akhir ini masyarakat diresahkan oleh kebocoran data pribadi  apalagi di era digital seperti skrg semakin mudah penyebaran datanya  maka mulai  sept  pemerintah mengeluarkan undang undang perlindungan data pribadi  uu pdp  secara sah  kitapunyapdp manfaat uu pdp ,"['akhir', 'ini', 'masyarakat', 'diresahkan', 'oleh', 'kebocoran', 'data', 'pribadi', 'apalagi', 'di', 'era', 'digital', 'seperti', 'skrg', 'semakin', 'mudah', 'penyebaran', 'datanya', 'maka', 'mulai', 'sept', 'pemerintah', 'mengeluarkan', 'undang', 'undang', 'perlindungan', 'data', 'pribadi', 'uu', 'pdp', 'secara', 'sah', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['masyarakat', 'diresahkan', 'kebocoran', 'data', 'pribadi', 'era', 'digital', 'skrg', 'mudah', 'penyebaran', 'datanya', 'sept', 'pemerintah', 'mengeluarkan', 'undang', 'undang', 'perlindungan', 'data', 'pribadi', 'uu', 'pdp', 'sah', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['masyarakat', 'resah', 'bocor', 'data', 'pribadi', 'era', 'digital', 'skrg', 'mudah', 'sebar', 'data', 'sept', 'perintah', 'keluar', 'undang', 'undang', 'lindung', 'data', 'pribadi', 'uu', 'pdp', 'sah', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']",masyarakat resah bocor data pribadi era digital skrg mudah sebar data sept perintah keluar undang undang lindung data pribadi uu pdp sah kitapunyapdp manfaat uu pdp
The wait is over! UU Perlindungan Data Pribadi finally released!!! Manfaat UU PDP ini bener bener sepenting itu untuk mencegah kebocoran data kaya kemarin kejadian Bjorka. I'm trully grateful for #kitapunyapdp https://t.co/5bASHiRVGI,positive,the wait is over! uu perlindungan data pribadi finally released!!! manfaat uu pdp ini bener bener sepenting itu untuk mencegah kebocoran data kaya kemarin kejadian bjorka. i'm trully grateful for #kitapunyapdp https://t.co/5bashirvgi,the wait is over  uu perlindungan data pribadi finally released    manfaat uu pdp ini bener bener sepenting itu untuk mencegah kebocoran data kaya kemarin kejadian bjorka  i m trully grateful for kitapunyapdp ,"['the', 'wait', 'is', 'over', 'uu', 'perlindungan', 'data', 'pribadi', 'finally', 'released', 'manfaat', 'uu', 'pdp', 'ini', 'bener', 'bener', 'sepenting', 'itu', 'untuk', 'mencegah', 'kebocoran', 'data', 'kaya', 'kemarin', 'kejadian', 'bjorka', 'i', 'm', 'trully', 'grateful', 'for', 'kitapunyapdp']","['the', 'wait', 'is', 'over', 'uu', 'perlindungan', 'data', 'pribadi', 'finally', 'released', 'manfaat', 'uu', 'pdp', 'bener', 'bener', 'sepenting', 'mencegah', 'kebocoran', 'data', 'kaya', 'kemarin', 'kejadian', 'bjorka', 'i', 'm', 'trully', 'grateful', 'for', 'kitapunyapdp']","['the', 'wait', 'is', 'over', 'uu', 'lindung', 'data', 'pribadi', 'finally', 'released', 'manfaat', 'uu', 'pdp', 'bener', 'bener', 'penting', 'cegah', 'bocor', 'data', 'kaya', 'kemarin', 'jadi', 'bjorka', 'i', 'm', 'trully', 'grateful', 'for', 'kitapunyapdp']",the wait is over uu lindung data pribadi finally released manfaat uu pdp bener bener penting cegah bocor data kaya kemarin jadi bjorka i m trully grateful for kitapunyapdp
"Manfaat UU PDPdapat mengurangi?ˇkebocoran data?ˇkarena adanya ancaman sanksi yang jelas bagi pengelola data. Pengelola data juga diharapkan bisa lebih peduli dan baik dalam mengelola datanya. 
#kitapunyapdp https://t.co/nnbraeZ4UO",positive,"manfaat uu pdpdapat mengurangi?ˇkebocoran data?ˇkarena adanya ancaman sanksi yang jelas bagi pengelola data. pengelola data juga diharapkan bisa lebih peduli dan baik dalam mengelola datanya. 
#kitapunyapdp https://t.co/nnbraez4uo",manfaat uu pdpdapat mengurangi  kebocoran data  karena adanya ancaman sanksi yang jelas bagi pengelola data  pengelola data juga diharapkan bisa lebih peduli dan baik dalam mengelola datanya  kitapunyapdp ,"['manfaat', 'uu', 'pdpdapat', 'mengurangi', 'kebocoran', 'data', 'karena', 'adanya', 'ancaman', 'sanksi', 'yang', 'jelas', 'bagi', 'pengelola', 'data', 'pengelola', 'data', 'juga', 'diharapkan', 'bisa', 'lebih', 'peduli', 'dan', 'baik', 'dalam', 'mengelola', 'datanya', 'kitapunyapdp']","['manfaat', 'uu', 'pdpdapat', 'mengurangi', 'kebocoran', 'data', 'ancaman', 'sanksi', 'pengelola', 'data', 'pengelola', 'data', 'diharapkan', 'peduli', 'mengelola', 'datanya', 'kitapunyapdp']","['manfaat', 'uu', 'pdpdapat', 'kurang', 'bocor', 'data', 'ancam', 'sanksi', 'kelola', 'data', 'kelola', 'data', 'harap', 'peduli', 'kelola', 'data', 'kitapunyapdp']",manfaat uu pdpdapat kurang bocor data ancam sanksi kelola data kelola data harap peduli kelola data kitapunyapdp
"Feeling blessed karna akhirnya UU Perlindungan Data udah di sahkan. Jadi  menurunkan rasa khawatir akan kebocoran data pribadi

#kitapunyapdp
Manfaat UU PDP https://t.co/lnNrpdxGHX",positive,"feeling blessed karna akhirnya uu perlindungan data udah di sahkan. jadi  menurunkan rasa khawatir akan kebocoran data pribadi

#kitapunyapdp
manfaat uu pdp https://t.co/lnnrpdxghx",feeling blessed karna akhirnya uu perlindungan data udah di sahkan  jadi menurunkan rasa khawatir akan kebocoran data pribadi kitapunyapdp manfaat uu pdp ,"['feeling', 'blessed', 'karna', 'akhirnya', 'uu', 'perlindungan', 'data', 'udah', 'di', 'sahkan', 'jadi', 'menurunkan', 'rasa', 'khawatir', 'akan', 'kebocoran', 'data', 'pribadi', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['feeling', 'blessed', 'karna', 'uu', 'perlindungan', 'data', 'udah', 'sahkan', 'menurunkan', 'khawatir', 'kebocoran', 'data', 'pribadi', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['feeling', 'blessed', 'karna', 'uu', 'lindung', 'data', 'udah', 'sahkan', 'turun', 'khawatir', 'bocor', 'data', 'pribadi', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']",feeling blessed karna uu lindung data udah sahkan turun khawatir bocor data pribadi kitapunyapdp manfaat uu pdp
"Akhirnya ada peraturan yang mengatur keamanan data kita, jadi engga perlu khawatir lagi akan kebocoran data kita. 
#kitapunyapdp
Manfaat UU PDP https://t.co/M4JxLWMv9h",positive,"akhirnya ada peraturan yang mengatur keamanan data kita, jadi engga perlu khawatir lagi akan kebocoran data kita. 
#kitapunyapdp
manfaat uu pdp https://t.co/m4jxlwmv9h",akhirnya ada peraturan yang mengatur keamanan data kita  jadi engga perlu khawatir lagi akan kebocoran data kita  kitapunyapdp manfaat uu pdp ,"['akhirnya', 'ada', 'peraturan', 'yang', 'mengatur', 'keamanan', 'data', 'kita', 'jadi', 'engga', 'perlu', 'khawatir', 'lagi', 'akan', 'kebocoran', 'data', 'kita', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['peraturan', 'mengatur', 'keamanan', 'data', 'engga', 'khawatir', 'kebocoran', 'data', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['atur', 'atur', 'aman', 'data', 'engga', 'khawatir', 'bocor', 'data', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']",atur atur aman data engga khawatir bocor data kitapunyapdp manfaat uu pdp
"semoga dengan adanya UU PDP bisa mencegah adanya kebocoran data pribadi kita rakyat Indonesia
#kitapunyapdp
Manfaat UU PDP https://t.co/kHSyn85EBr",positive,"semoga dengan adanya uu pdp bisa mencegah adanya kebocoran data pribadi kita rakyat indonesia
#kitapunyapdp
manfaat uu pdp https://t.co/khsyn85ebr",semoga dengan adanya uu pdp bisa mencegah adanya kebocoran data pribadi kita rakyat indonesia kitapunyapdp manfaat uu pdp ,"['semoga', 'dengan', 'adanya', 'uu', 'pdp', 'bisa', 'mencegah', 'adanya', 'kebocoran', 'data', 'pribadi', 'kita', 'rakyat', 'indonesia', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['semoga', 'uu', 'pdp', 'mencegah', 'kebocoran', 'data', 'pribadi', 'rakyat', 'indonesia', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['moga', 'uu', 'pdp', 'cegah', 'bocor', 'data', 'pribadi', 'rakyat', 'indonesia', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']",moga uu pdp cegah bocor data pribadi rakyat indonesia kitapunyapdp manfaat uu pdp
"UU PDP udah disahkan, ini merupakan upaya negara untuk melindungi data pribadi kita dan semoga dapat mengurangi serta mencegah kebocoran yang dapat merugikan banyak pihak
#kitapunyapdp
Manfaat UU PDP https://t.co/d21qQ3xrcD",positive,"uu pdp udah disahkan, ini merupakan upaya negara untuk melindungi data pribadi kita dan semoga dapat mengurangi serta mencegah kebocoran yang dapat merugikan banyak pihak
#kitapunyapdp
manfaat uu pdp https://t.co/d21qq3xrcd",uu pdp udah disahkan  ini merupakan upaya negara untuk melindungi data pribadi kita dan semoga dapat mengurangi serta mencegah kebocoran yang dapat merugikan banyak pihak kitapunyapdp manfaat uu pdp ,"['uu', 'pdp', 'udah', 'disahkan', 'ini', 'merupakan', 'upaya', 'negara', 'untuk', 'melindungi', 'data', 'pribadi', 'kita', 'dan', 'semoga', 'dapat', 'mengurangi', 'serta', 'mencegah', 'kebocoran', 'yang', 'dapat', 'merugikan', 'banyak', 'pihak', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['uu', 'pdp', 'udah', 'disahkan', 'upaya', 'negara', 'melindungi', 'data', 'pribadi', 'semoga', 'mengurangi', 'mencegah', 'kebocoran', 'merugikan', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']","['uu', 'pdp', 'udah', 'sah', 'upaya', 'negara', 'lindung', 'data', 'pribadi', 'moga', 'kurang', 'cegah', 'bocor', 'rugi', 'kitapunyapdp', 'manfaat', 'uu', 'pdp']",uu pdp udah sah upaya negara lindung data pribadi moga kurang cegah bocor rugi kitapunyapdp manfaat uu pdp
"#kitapunyapdp buat aman in data, minimalisir kebocoran data pribadi, jadi salah satu Manfaat UU PDP https://t.co/xANa5fZTos",positive,"#kitapunyapdp buat aman in data, minimalisir kebocoran data pribadi, jadi salah satu manfaat uu pdp https://t.co/xana5fztos",kitapunyapdp buat aman in data  minimalisir kebocoran data pribadi  jadi salah satu manfaat uu pdp ,"['kitapunyapdp', 'buat', 'aman', 'in', 'data', 'minimalisir', 'kebocoran', 'data', 'pribadi', 'jadi', 'salah', 'satu', 'manfaat', 'uu', 'pdp']","['kitapunyapdp', 'aman', 'in', 'data', 'minimalisir', 'kebocoran', 'data', 'pribadi', 'salah', 'manfaat', 'uu', 'pdp']","['kitapunyapdp', 'aman', 'in', 'data', 'minimalisir', 'bocor', 'data', 'pribadi', 'salah', 'manfaat', 'uu', 'pdp']",kitapunyapdp aman in data minimalisir bocor data pribadi salah manfaat uu pdp
UU PDP Diharapkan Jadi Solusi Masalah Kebocoran Data https://t.co/caVCVEQJ9G https://t.co/mgWHyJE6Nu,positive,uu pdp diharapkan jadi solusi masalah kebocoran data https://t.co/cavcveqj9g https://t.co/mgwhyje6nu,uu pdp diharapkan jadi solusi masalah kebocoran data ,"['uu', 'pdp', 'diharapkan', 'jadi', 'solusi', 'masalah', 'kebocoran', 'data']","['uu', 'pdp', 'diharapkan', 'solusi', 'kebocoran', 'data']","['uu', 'pdp', 'harap', 'solusi', 'bocor', 'data']",uu pdp harap solusi bocor data
Pengamat: UU PDP memberikan rasa aman di tengah maraknya kasus kebocoran?ˇdata https://t.co/s3GQQ9gQ4m,positive,pengamat: uu pdp memberikan rasa aman di tengah maraknya kasus kebocoran?ˇdata https://t.co/s3gqq9gq4m,pengamat  uu pdp memberikan rasa aman di tengah maraknya kasus kebocoran  data ,"['pengamat', 'uu', 'pdp', 'memberikan', 'rasa', 'aman', 'di', 'tengah', 'maraknya', 'kasus', 'kebocoran', 'data']","['pengamat', 'uu', 'pdp', 'aman', 'maraknya', 'kebocoran', 'data']","['amat', 'uu', 'pdp', 'aman', 'marak', 'bocor', 'data']",amat uu pdp aman marak bocor data
UU PDP Beri Rasa Aman di Tengah Marak Kasus Kebocoran?ˇData https://t.co/jkRojKhgW5,positive,uu pdp beri rasa aman di tengah marak kasus kebocoran?ˇdata https://t.co/jkrojkhgw5,uu pdp beri rasa aman di tengah marak kasus kebocoran  data ,"['uu', 'pdp', 'beri', 'rasa', 'aman', 'di', 'tengah', 'marak', 'kasus', 'kebocoran', 'data']","['uu', 'pdp', 'aman', 'marak', 'kebocoran', 'data']","['uu', 'pdp', 'aman', 'marak', 'bocor', 'data']",uu pdp aman marak bocor data
UU PDP Beri Rasa Aman di Tengah Marak Kasus Kebocoran?ˇData https://t.co/nh1l8kC1hU,positive,uu pdp beri rasa aman di tengah marak kasus kebocoran?ˇdata https://t.co/nh1l8kc1hu,uu pdp beri rasa aman di tengah marak kasus kebocoran  data ,"['uu', 'pdp', 'beri', 'rasa', 'aman', 'di', 'tengah', 'marak', 'kasus', 'kebocoran', 'data']","['uu', 'pdp', 'aman', 'marak', 'kebocoran', 'data']","['uu', 'pdp', 'aman', 'marak', 'bocor', 'data']",uu pdp aman marak bocor data
UU PDP Beri Rasa Aman di Tengah Marak Kasus Kebocoran?ˇData https://t.co/9ama5g720S,positive,uu pdp beri rasa aman di tengah marak kasus kebocoran?ˇdata https://t.co/9ama5g720s,uu pdp beri rasa aman di tengah marak kasus kebocoran  data ,"['uu', 'pdp', 'beri', 'rasa', 'aman', 'di', 'tengah', 'marak', 'kasus', 'kebocoran', 'data']","['uu', 'pdp', 'aman', 'marak', 'kebocoran', 'data']","['uu', 'pdp', 'aman', 'marak', 'bocor', 'data']",uu pdp aman marak bocor data
